"노드링크 유형","노드 WKT","노드 ID","노드 유형 코드","링크 WKT","링크 ID","링크 유형 코드","시작노드 ID","종료노드 ID","링크 길이","시군구코드","시군구명","읍면동코드","읍면동명"
"LINK","","0","","LINESTRING(127.14645837185783 37.49824636958793,127.14634879860616 37.49803023699722)","8227","1011","16059","16055","25.8710","1171000000","송파구","1171011400","마천동"
"NODE","POINT(127.08530158122757 37.51141916331715)","196128","0","","0","","","","","1171000000","송파구","1171010100","잠실동"
"NODE","POINT(127.08570999691409 37.51181226950079)","196127","0","","0","","","","","1171000000","송파구","1171010100","잠실동"
"NODE","POINT(127.08583837837783 37.511418774444635)","196126","0","","0","","","","","1171000000","송파구","1171010100","잠실동"
"NODE","POINT(127.08537310223011 37.511373499837724)","196125","0","","0","","","","","1171000000","송파구","1171010100","잠실동"
"NODE","POINT(127.0853807790841 37.511829612355555)","196124","0","","0","","","","","1171000000","송파구","1171010100","잠실동"
"NODE","POINT(127.08531646690837 37.51192088243409)","196123","0","","0","","","","","1171000000","송파구","1171010100","잠실동"
"LINK","","0","","LINESTRING(127.1479478851756 37.48668367972755,127.14787054081587 37.4867844731391)","219537","1011","196803","196802","13.1120","1171000000","송파구","1171011300","거여동"
"LINK","","0","","LINESTRING(127.10877064320526 37.503584588399846,127.10903591018968 37.50327538917453)","142559","1000","95084","95085","41.5670","1171000000","송파구","1171010400","송파동"
"NODE","POINT(127.12606361020576 37.50359050680449)","199177","0","","0","","","","","1171000000","송파구","1171011200","오금동"
"NODE","POINT(127.12485859016854 37.50447745646818)","199176","0","","0","","","","","1171000000","송파구","1171011200","오금동"
"NODE","POINT(127.1188577398176 37.48007618352513)","10771","0","","0","","","","","1171000000","송파구","1171010800","문정동"
"NODE","POINT(127.11144768899533 37.50232892759397)","116071","0","","0","","","","","1171000000","송파구","1171010400","송파동"
"NODE","POINT(127.1236751956749 37.478430340069494)","10732","0","","0","","","","","1171000000","송파구","1171010800","문정동"
"NODE","POINT(127.11252588646688 37.50298586456359)","116060","0","","0","","","","","1171000000","송파구","1171010400","송파동"
"NODE","POINT(127.11264778222935 37.5028598779572)","116058","0","","0","","","","","1171000000","송파구","1171010400","송파동"
"NODE","POINT(127.11526612889675 37.50556502889013)","201345","0","","0","","","","","1171000000","송파구","1171010400","송파동"
"LINK","","0","","LINESTRING(127.12336547225878 37.49527446014311,127.12364076300669 37.4950018341791)","23716","1000","93419","96645","38.8350","1171000000","송파구","1171010700","가락동"
"NODE","POINT(127.10394499748465 37.50836931012131)","92520","0","","0","","","","","1171000000","송파구","1171010500","석촌동"
"NODE","POINT(127.11448156809031 37.50450587314925)","115915","0","","0","","","","","1171000000","송파구","1171010400","송파동"
"NODE","POINT(127.1166566881542 37.49176109615425)","11150","0","","0","","","","","1171000000","송파구","1171010800","문정동"
"NODE","POINT(127.10264176884644 37.51754498620155)","196315","0","","0","","","","","1171000000","송파구","1171010200","신천동"
"NODE","POINT(127.10273805278221 37.51791869861742)","196313","0","","0","","","","","1171000000","송파구","1171010200","신천동"
"NODE","POINT(127.10261642094106 37.5179001256075)","196312","0","","0","","","","","1171000000","송파구","1171010200","신천동"
"NODE","POINT(127.10252246153011 37.51784260102582)","196311","0","","0","","","","","1171000000","송파구","1171010200","신천동"
"NODE","POINT(127.0848747518015 37.5137228666501)","196122","0","","0","","","","","1171000000","송파구","1171010100","잠실동"
"NODE","POINT(127.11384864826715 37.503888575594864)","115913","0","","0","","","","","1171000000","송파구","1171010400","송파동"
"NODE","POINT(127.13783491396161 37.501885247916135)","86927","0","","0","","","","","1171000000","송파구","1171011200","오금동"
"NODE","POINT(127.11397153753387 37.509140683587006)","115878","0","","0","","","","","1171000000","송파구","1171010400","송파동"
"LINK","","0","","LINESTRING(127.10223108073978 37.51113032070303,127.10172965824724 37.510825724658154)","138016","1000","196417","87577","55.7510","1171000000","송파구","1171010200","신천동"
"NODE","POINT(127.14097772445334 37.502015419422314)","86935","0","","0","","","","","1171000000","송파구","1171011200","오금동"
"NODE","POINT(127.14082523887205 37.501887442333576)","86936","0","","0","","","","","1171000000","송파구","1171011200","오금동"
"NODE","POINT(127.08820961138792 37.50413623823868)","196117","0","","0","","","","","1171000000","송파구","1171010600","삼전동"
"LINK","","0","","LINESTRING(127.10341615140756 37.51411686151637,127.1033661743761 37.51420812882398)","219587","1000","195935","195936","11.0510","1171000000","송파구","1171010200","신천동"
"NODE","POINT(127.09654444242831 37.498482091690796)","196094","0","","0","","","","","1171000000","송파구","1171010600","삼전동"
"NODE","POINT(127.09695430594626 37.500004053133566)","196082","0","","0","","","","","1171000000","송파구","1171010500","석촌동"
"NODE","POINT(127.09509673715375 37.50240588847215)","196067","0","","0","","","","","1171000000","송파구","1171010600","삼전동"
"NODE","POINT(127.09514009535467 37.50273653964193)","196066","0","","0","","","","","1171000000","송파구","1171010600","삼전동"
"NODE","POINT(127.09715037645921 37.50634821781213)","196054","0","","0","","","","","1171000000","송파구","1171010600","삼전동"
"NODE","POINT(127.09696483038005 37.506758876842504)","196053","0","","0","","","","","1171000000","송파구","1171010100","잠실동"
"NODE","POINT(127.09995020554733 37.512851267400904)","196008","0","","0","","","","","1171000000","송파구","1171010100","잠실동"
"NODE","POINT(127.10036648166792 37.5137061354579)","196005","0","","0","","","","","1171000000","송파구","1171010200","신천동"
"NODE","POINT(127.10036629842769 37.51356930025603)","196004","0","","0","","","","","1171000000","송파구","1171010200","신천동"
"LINK","","0","","LINESTRING(127.09667581859189 37.51018570224322,127.09663253008819 37.50991776825166)","231987","1000","196050","196045","29.9830","1171000000","송파구","1171010100","잠실동"
"NODE","POINT(127.11424484790598 37.509397881527306)","115871","0","","0","","","","","1171000000","송파구","1171011100","방이동"
"NODE","POINT(127.13450025342168 37.49848601217733)","114710","0","","0","","","","","1171000000","송파구","1171011200","오금동"
"LINK","","0","","LINESTRING(127.13269605580204 37.4873187809748,127.13252109032753 37.48715347696576)","219933","1000","121610","121611","24.0010","1171000000","송파구","1171010800","문정동"
"NODE","POINT(127.12423946628103 37.4902559138408)","99447","0","","0","","","","","1171000000","송파구","1171010800","문정동"
"NODE","POINT(127.09932834472508 37.51423627486174)","196003","2","","0","","","","","1171000000","송파구","1171010100","잠실동"
"NODE","POINT(127.09992956183598 37.51347274550215)","196002","0","","0","","","","","1171000000","송파구","1171010100","잠실동"
"NODE","POINT(127.09964315617327 37.51339316682986)","196001","0","","0","","","","","1171000000","송파구","1171010100","잠실동"
"NODE","POINT(127.09944282235108 37.51345035039428)","196000","0","","0","","","","","1171000000","송파구","1171010100","잠실동"
"LINK","","0","","LINESTRING(127.08430114986292 37.516015269455764,127.08469490257943 37.51608340542918)","2376","1000","37141","37138","35.6220","1171000000","송파구","1171010100","잠실동"
"NODE","POINT(127.12795488978743 37.5235881012592)","199338","0","","0","","","","","1171000000","송파구","1171011100","방이동"
"NODE","POINT(127.12829674283059 37.523541959508776)","199337","0","","0","","","","","1171000000","송파구","1171011100","방이동"
"NODE","POINT(127.09171508261325 37.5148010332642)","68461","0","","0","","","","","1171000000","송파구","1171010100","잠실동"
"NODE","POINT(127.11741469057766 37.502085542123965)","201344","0","","0","","","","","1171000000","송파구","1171010400","송파동"
"NODE","POINT(127.12716466840386 37.5218702572342)","199334","0","","0","","","","","1171000000","송파구","1171011100","방이동"
"LINK","","0","","LINESTRING(127.10130774353138 37.511094056633404,127.10153643606084 37.51084299533723)","231453","1000","196408","196401","34.4280","1171000000","송파구","1171010100","잠실동"
"NODE","POINT(127.09130699424225 37.51471582734332)","68462","0","","0","","","","","1171000000","송파구","1171010100","잠실동"
"NODE","POINT(127.14565869218174 37.536652174285145)","125413","0","","0","","","","","1174000000","강동구","1174010500","길동"
"NODE","POINT(127.14584255315859 37.53661761927184)","125411","0","","0","","","","","1174000000","강동구","1174010500","길동"
"NODE","POINT(127.1458629332534 37.536752617924506)","125410","0","","0","","","","","1174000000","강동구","1174010500","길동"
"NODE","POINT(127.14592378808571 37.53737960249311)","125409","0","","0","","","","","1174000000","강동구","1174010500","길동"
"NODE","POINT(127.13169844759567 37.53001815096652)","124214","0","","0","","","","","1174000000","강동구","1174010800","성내동"
"NODE","POINT(127.13274754125021 37.53216935005829)","124199","0","","0","","","","","1174000000","강동구","1174010800","성내동"
"NODE","POINT(127.17813616121937 37.56472672253561)","124164","0","","0","","","","","1174000000","강동구","1174011000","강일동"
"NODE","POINT(127.15340763678675 37.55936945156788)","124342","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.15134090226282 37.558822680781745)","124328","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.15164104603026 37.55863253834006)","124327","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.15175008766789 37.5587712357702)","124326","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.15174803257196 37.558821013952915)","124325","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"LINK","","0","","LINESTRING(127.13403841366065 37.554816684866346,127.13404895349784 37.55468279373989)","184637","1011","167871","167827","14.8890","1174000000","강동구","1174010700","암사동"
"NODE","POINT(127.1516100864495 37.558841215810986)","124324","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.15159723944659 37.558885286521274)","124323","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"LINK","","0","","LINESTRING(127.16514715759946 37.55313771690299,127.16529665195361 37.553146661845346)","21980","1011","200836","200922","13.2470","1174000000","강동구","1174010300","상일동"
"NODE","POINT(127.15144881554023 37.55887746714365)","124321","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.1514802731153 37.560216217044854)","124312","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.15122733754387 37.56190836359668)","124311","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.17619966352069 37.56860820608925)","11092","0","","0","","","","","1174000000","강동구","1174011000","강일동"
"NODE","POINT(127.18139987438292 37.561833536663066)","11094","0","","0","","","","","1174000000","강동구","1174011000","강일동"
"NODE","POINT(127.1534558698768 37.54045922554388)","137678","0","","0","","","","","1174000000","강동구","1174010500","길동"
"NODE","POINT(127.1533725984842 37.55367038622389)","125073","0","","0","","","","","1174000000","강동구","1174010100","명일동"
"LINK","","0","","LINESTRING(127.17774235522974 37.56596893883016,127.17769672499053 37.56612462735772)","9375","1011","201092","69334","17.7440","1174000000","강동구","1174011000","강일동"
"LINK","","0","","LINESTRING(127.17067460934496 37.56234786658752,127.17064551628386 37.56219686574433)","11318","1011","200990","200987","16.9550","1174000000","강동구","1174011000","강일동"
"NODE","POINT(127.15326527664463 37.55366747420417)","125072","0","","0","","","","","1174000000","강동구","1174010100","명일동"
"NODE","POINT(127.14252950022019 37.53425273944582)","125427","0","","0","","","","","1174000000","강동구","1174010500","길동"
"NODE","POINT(127.12992690614789 37.52673262117516)","124295","0","","0","","","","","1174000000","강동구","1174010800","성내동"
"NODE","POINT(127.14407760666897 37.55850671664859)","125225","0","","0","","","","","1174000000","강동구","1174010700","암사동"
"NODE","POINT(127.14425026584337 37.55859804706652)","125224","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.14289423394985 37.53431666388294)","125421","2","","0","","","","","1174000000","강동구","1174010500","길동"
"NODE","POINT(127.14246567627923 37.533936997872125)","125420","2","","0","","","","","1174000000","강동구","1174010600","둔촌동"
"NODE","POINT(127.14411851379808 37.5588499463563)","125223","0","","0","","","","","1174000000","강동구","1174010700","암사동"
"NODE","POINT(127.15257584654286 37.55888536093322)","124338","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.15148291350728 37.55862129867727)","124334","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.14381395569859 37.558934993357425)","125222","0","","0","","","","","1174000000","강동구","1174010700","암사동"
"NODE","POINT(127.15131355058595 37.55874280797605)","124332","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.14432569262713 37.55895267717085)","125216","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.15340450198148 37.554743666461746)","125065","1","","0","","","","","1174000000","강동구","1174010100","명일동"
"NODE","POINT(127.15147730306192 37.558689961796354)","124331","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.15337416834792 37.55513771480975)","125051","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.15351017187596 37.55487473830034)","125050","0","","0","","","","","1174000000","강동구","1174010100","명일동"
"NODE","POINT(127.15329525284871 37.55473617991083)","125049","0","","0","","","","","1174000000","강동구","1174010100","명일동"
"NODE","POINT(127.15313256371377 37.55483556074629)","125048","0","","0","","","","","1174000000","강동구","1174010100","명일동"
"NODE","POINT(127.15323997749195 37.55511652941283)","125047","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.15311936444719 37.55494085034149)","125046","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.15203033696618 37.554685179145906)","125044","0","","0","","","","","1174000000","강동구","1174010100","명일동"
"NODE","POINT(127.15200855275683 37.5548103136202)","125042","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.15297431553444 37.55640455445157)","125037","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.12953273078575 37.549076921696475)","124014","0","","0","","","","","1174000000","강동구","1174010900","천호동"
"LINK","","0","","LINESTRING(127.13041048416774 37.544744043340884,127.13044520167817 37.54487445158114)","54565","1000","124081","124082","14.7950","1174000000","강동구","1174010900","천호동"
"LINK","","0","","LINESTRING(127.1294665983947 37.554848056471606,127.129407129301 37.55467946456656)","54172","1011","144171","144173","19.4360","1174000000","강동구","1174010700","암사동"
"NODE","POINT(127.14413627792567 37.55911768277135)","125215","0","","0","","","","","1174000000","강동구","1174010700","암사동"
"NODE","POINT(127.13935185261728 37.5192788257742)","125212","0","","0","","","","","1174000000","강동구","1174010600","둔촌동"
"NODE","POINT(127.14151019472416 37.53250518634909)","125201","0","","0","","","","","1174000000","강동구","1174010600","둔촌동"
"NODE","POINT(127.1382201476956 37.5338696204132)","125200","0","","0","","","","","1174000000","강동구","1174010800","성내동"
"NODE","POINT(127.15347954666694 37.55504429803099)","213663","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.13839324608233 37.53423329564552)","125196","0","","0","","","","","1174000000","강동구","1174010500","길동"
"NODE","POINT(127.13880124231649 37.534189334549104)","125195","0","","0","","","","","1174000000","강동구","1174010500","길동"
"NODE","POINT(127.13852259160005 37.534246875240676)","125193","0","","0","","","","","1174000000","강동구","1174010500","길동"
"NODE","POINT(127.13915897725447 37.53512835936026)","125180","0","","0","","","","","1174000000","강동구","1174010500","길동"
"NODE","POINT(127.14046491471893 37.53864411452002)","125179","0","","0","","","","","1174000000","강동구","1174010500","길동"
"NODE","POINT(127.17904521840525 37.56896922946433)","124159","0","","0","","","","","1174000000","강동구","1174011000","강일동"
"NODE","POINT(127.12920074706156 37.539555255783505)","124156","0","","0","","","","","1174000000","강동구","1174010900","천호동"
"NODE","POINT(127.15164114342501 37.55868059735956)","124330","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.15141570989258 37.5588546242981)","124329","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.14286422168539 37.55065652211022)","125308","0","","0","","","","","1174000000","강동구","1174010900","천호동"
"NODE","POINT(127.14607902736007 37.55041610684443)","125307","0","","0","","","","","1174000000","강동구","1174010100","명일동"
"NODE","POINT(127.14380866845694 37.55076102961458)","125306","0","","0","","","","","1174000000","강동구","1174010900","천호동"
"NODE","POINT(127.14406864656749 37.55067946973979)","125305","0","","0","","","","","1174000000","강동구","1174010100","명일동"
"NODE","POINT(127.12986926964325 37.526636565733696)","124293","0","","0","","","","","1174000000","강동구","1174010800","성내동"
"NODE","POINT(127.13068098034552 37.527842304893234)","124292","0","","0","","","","","1174000000","강동구","1174010800","성내동"
"NODE","POINT(127.12945688432472 37.54074587346198)","124125","0","","0","","","","","1174000000","강동구","1174010900","천호동"
"NODE","POINT(127.13065188625434 37.54163880359672)","124123","0","","0","","","","","1174000000","강동구","1174010900","천호동"
"NODE","POINT(127.1305427635343 37.541691560649895)","124120","0","","0","","","","","1174000000","강동구","1174010900","천호동"
"NODE","POINT(127.13129898961017 37.542503954212584)","124114","0","","0","","","","","1174000000","강동구","1174010900","천호동"
"NODE","POINT(127.16890507252965 37.557097684169925)","15034","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.16519090317396 37.55775976468447)","15035","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.16541239077817 37.55348977961786)","15038","0","","0","","","","","1174000000","강동구","1174010300","상일동"
"NODE","POINT(127.16813190898347 37.55358663389564)","15043","0","","0","","","","","1174000000","강동구","1174010300","상일동"
"NODE","POINT(127.14292024387954 37.546187803853)","24855","0","","0","","","","","1174000000","강동구","1174010900","천호동"
"NODE","POINT(127.1301089288232 37.52647667603239)","124272","0","","0","","","","","1174000000","강동구","1174010800","성내동"
"NODE","POINT(127.14468289644027 37.557846879524554)","125227","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.1245575968842 37.52904808254351)","123798","0","","0","","","","","1174000000","강동구","1174010800","성내동"
"NODE","POINT(127.1284043805969 37.53104722408748)","123776","0","","0","","","","","1174000000","강동구","1174010800","성내동"
"NODE","POINT(127.12703053611406 37.53152363397521)","123774","0","","0","","","","","1174000000","강동구","1174010800","성내동"
"NODE","POINT(127.1530931928702 37.556433388438954)","124824","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.1564405100865 37.55755746260085)","124816","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.15522907025345 37.557598322765)","124815","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.15522490421915 37.55766870057011)","124814","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.15543032613054 37.56020669669464)","124806","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.15348503892503 37.55926407857488)","124792","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"LINK","","0","","LINESTRING(127.13518723422875 37.53667097336045,127.13522624487516 37.536789074555024)","177136","1000","214938","53171","13.5540","1174000000","강동구","1174010500","길동"
"LINK","","0","","LINESTRING(127.15388319878768 37.5518701721568,127.15388592973015 37.55180036833258)","71292","1000","125119","125117","7.7510","1174000000","강동구","1174010100","명일동"
"LINK","","0","","LINESTRING(127.17039210211254 37.56200957238304,127.17057034235785 37.56200931501132)","52162","1011","200989","32511","15.7480","1174000000","강동구","1174011000","강일동"
"NODE","POINT(127.15494737042742 37.55760756084347)","124781","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.1549518358638 37.55768164617422)","124780","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.15419689164963 37.557691502587865)","124779","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.15419847964586 37.557590233016406)","124778","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.1221650813426 37.54608617971788)","19292","0","","0","","","","","1174000000","강동구","1174010900","천호동"
"NODE","POINT(127.12203480904152 37.54675157189754)","19294","0","","0","","","","","1174000000","강동구","1174010900","천호동"
"NODE","POINT(127.15232326712352 37.55731518273818)","124775","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.15269978517401 37.55728380121805)","124774","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.15268487953017 37.55702292793208)","124773","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.15222749014661 37.55721976008357)","124772","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.15257767619477 37.55696299256816)","124771","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.17651427842368 37.557553000454924)","18301","0","","0","","","","","1174000000","강동구","1174011000","강일동"
"NODE","POINT(127.12580343625551 37.53772512464111)","123717","0","","0","","","","","1174000000","강동구","1174010800","성내동"
"NODE","POINT(127.12597355938378 37.53805907003855)","123702","0","","0","","","","","1174000000","강동구","1174010800","성내동"
"NODE","POINT(127.12678055214549 37.537714925515075)","123697","2","","0","","","","","1174000000","강동구","1174010800","성내동"
"NODE","POINT(127.12682668595578 37.53780412901579)","123696","2","","0","","","","","1174000000","강동구","1174010800","성내동"
"NODE","POINT(127.15570089791478 37.560371114344576)","124764","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.15563787169198 37.56047646981894)","124763","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.1553155631319 37.56031669715802)","124762","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.15469362653938 37.55984149941749)","124761","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.15459610215169 37.55994689954106)","124760","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.15436590371098 37.559841928349556)","124759","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.15443467126416 37.55973198897167)","124757","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.1525414571455 37.558938041571544)","124750","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.13444616533394 37.535021877395636)","124743","0","","0","","","","","1174000000","강동구","1174010800","성내동"
"NODE","POINT(127.134302892483 37.535054652119044)","124742","0","","0","","","","","1174000000","강동구","1174010800","성내동"
"NODE","POINT(127.13415353622416 37.53510059268608)","124741","0","","0","","","","","1174000000","강동구","1174010800","성내동"
"NODE","POINT(127.13672565288272 37.534733192744056)","124736","0","","0","","","","","1174000000","강동구","1174010500","길동"
"NODE","POINT(127.13402467312706 37.53515623610437)","124729","0","","0","","","","","1174000000","강동구","1174010800","성내동"
"NODE","POINT(127.13668379274156 37.53462911261277)","124727","2","","0","","","","","1174000000","강동구","1174010500","길동"
"NODE","POINT(127.13603683151567 37.53463100390805)","124726","2","","0","","","","","1174000000","강동구","1174010800","성내동"
"NODE","POINT(127.135984945282 37.53454409912882)","124725","0","","0","","","","","1174000000","강동구","1174010800","성내동"
"NODE","POINT(127.1260584565321 37.545365832087846)","123661","0","","0","","","","","1174000000","강동구","1174010900","천호동"
"NODE","POINT(127.12598766619841 37.54530428001286)","123660","0","","0","","","","","1174000000","강동구","1174010900","천호동"
"NODE","POINT(127.12744308395641 37.54518264169316)","123639","0","","0","","","","","1174000000","강동구","1174010900","천호동"
"LINK","","0","","LINESTRING(127.16813190898347 37.55358663389564,127.16812601599432 37.55352256338528)","177025","1011","15043","118923","7.1300","1174000000","강동구","1174010300","상일동"
"NODE","POINT(127.12581402243265 37.545628932365666)","123635","0","","0","","","","","1174000000","강동구","1174010900","천호동"
"NODE","POINT(127.12692130096094 37.54798544436266)","123634","0","","0","","","","","1174000000","강동구","1174010900","천호동"
"NODE","POINT(127.1280881707357 37.55131582615525)","123633","0","","0","","","","","1174000000","강동구","1174010700","암사동"
"NODE","POINT(127.15475655606434 37.56237226057625)","125763","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.1547109085185 37.562541671557064)","125759","0","","0","","","","","1174000000","강동구","1174010200","고덕동"
"NODE","POINT(127.14990256232522 37.53178088663977)","125716","0","","0","","","","","1174000000","강동구","1174010600","둔촌동"
"NODE","POINT(127.14972447163133 37.53182001775727)","125715","0","","0","","","","","1174000000","강동구","1174010600","둔촌동"
"NODE","POINT(127.12694860191223 37.5477950509107)","123606","0","","0","","","","","1174000000","강동구","1174010900","천호동"
"NODE","POINT(127.12697869786679 37.54793274633857)","123605","0","","0","","","","","1174000000","강동구","1174010900","천호동"
"NODE","POINT(127.12645150031221 37.5506573481033)","123601","0","","0","","","","","1174000000","강동구","1174010700","암사동"
"NODE","POINT(127.12510133738327 37.55114395558622)","123600","0","","0","","","","","1174000000","강동구","1174010700","암사동"
"NODE","POINT(127.1284664896681 37.55234525542358)","123599","0","","0","","","","","1174000000","강동구","1174010700","암사동"
"NODE","POINT(127.12797936081917 37.551560817289)","123598","0","","0","","","","","1174000000","강동구","1174010700","암사동"
"NODE","POINT(127.1273359802726 37.550163218396904)","123597","0","","0","","","","","1174000000","강동구","1174010700","암사동"
"NODE","POINT(127.12743387718366 37.55026151977097)","123596","0","","0","","","","","1174000000","강동구","1174010700","암사동"
"NODE","POINT(127.12774123066012 37.55013989533138)","123595","0","","0","","","","","1174000000","강동구","1174010700","암사동"
"NODE","POINT(127.13157752412745 37.538320825408825)","24545","0","","0","","","","","1174000000","강동구","1174010900","천호동"
"LINK","","0","","LINESTRING(127.13815238508764 37.5410980097036,127.13814467780826 37.54120443573005)","1069","1000","125144","125140","11.8320","1174000000","강동구","1174010500","길동"
"NODE","POINT(127.13184983832586 37.5303166368126)","141479","0","","0","","","","","1174000000","강동구","1174010800","성내동"
"LINK","","0","","LINESTRING(127.12871474760631 37.531053751855254,127.128682995807 37.53097139894452)","180124","1000","73842","123852","9.5610","1174000000","강동구","1174010800","성내동"
"NODE","POINT(127.14883527679866 37.540603412007336)","125668","0","","0","","","","","1174000000","강동구","1174010500","길동"
"NODE","POINT(127.1470037928268 37.540518106013074)","125667","0","","0","","","","","1174000000","강동구","1174010500","길동"
"NODE","POINT(127.14717127263167 37.54059316487197)","125666","0","","0","","","","","1174000000","강동구","1174010500","길동"
"NODE","POINT(127.14821509415347 37.54480229063703)","125654","0","","0","","","","","1174000000","강동구","1174010500","길동"
"NODE","POINT(127.13358611003025 37.545803804721615)","124573","0","","0","","","","","1174000000","강동구","1174010900","천호동"
"NODE","POINT(127.14918987317745 37.549223466824266)","125620","0","","0","","","","","1174000000","강동구","1174010100","명일동"
"NODE","POINT(127.12423397960664 37.53223614784147)","123475","0","","0","","","","","1174000000","강동구","1174010800","성내동"
"NODE","POINT(127.12423361300525 37.53230651526767)","123474","0","","0","","","","","1174000000","강동구","1174010800","성내동"
"NODE","POINT(127.12746645383613 37.5453075561176)","123664","0","","0","","","","","1174000000","강동구","1174010900","천호동"
"NODE","POINT(127.12570833696338 37.545563523210156)","123663","0","","0","","","","","1174000000","강동구","1174010900","천호동"
"NODE","POINT(127.12607722910776 37.54557880879707)","123662","0","","0","","","","","1174000000","강동구","1174010900","천호동"
"NODE","POINT(127.12974514062468 37.549322705996545)","43606","0","","0","","","","","1174000000","강동구","1174010700","암사동"
"NODE","POINT(127.12963669692412 37.549359441662645)","43607","0","","0","","","","","1174000000","강동구","1174010700","암사동"
"NODE","POINT(127.13660981829744 37.54916020138379)","124532","0","","0","","","","","1174000000","강동구","1174010900","천호동"
"NODE","POINT(127.13481859926426 37.54709113574709)","124531","0","","0","","","","","1174000000","강동구","1174010900","천호동"
"NODE","POINT(127.13448287919904 37.54700884522575)","124530","0","","0","","","","","1174000000","강동구","1174010900","천호동"
"NODE","POINT(127.13448900189206 37.54721709499402)","124529","0","","0","","","","","1174000000","강동구","1174010700","암사동"
"NODE","POINT(127.13376521921117 37.54751771528618)","124528","0","","0","","","","","1174000000","강동구","1174010700","암사동"
"NODE","POINT(127.1441411340093 37.517284378830404)","125517","0","","0","","","","","1174000000","강동구","1174010600","둔촌동"
"NODE","POINT(127.1438366701141 37.517330520932425)","125516","0","","0","","","","","1174000000","강동구","1174010600","둔촌동"
